"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"09/01/2013","MEDICAL AIR, USPNDA   #205999","ORIG-1","MEDICAL AIR","ACETYLENE OXYGENE CO","Medical Gas","Approval"
"09/02/2013","FYCOMPANDA   #202834","SUPPL-2","PERAMPANEL","EISAI INC","Manufacturing (CMC)","Approval"
"09/03/2013","LATUDANDA   #200603","SUPPL-16","LURASIDONE HYDROCHLORIDE","SUNOVION PHARMS INC","Labeling","Approval"
"09/03/2013","NITROUS OXIDE, USPNDA   #206009","ORIG-1","NITROUS OXIDE","NITROUS OXIDE CORP","Medical Gas","Approval"
"09/04/2013","INFUVITE ADULTNDA   #021163","SUPPL-25","ALPHA-TOCOPHEROL ACETATE; ASCORBIC ACID; BIOTIN; CHOLECALCIFEROL; CYANOCOBALAMIN; DEXPANTHENOL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A PALMITATE; VITAMIN K","SANDOZ CANADA INC","Manufacturing (CMC)","Approval"
"09/04/2013","MINIRINNDA   #021333","SUPPL-9","DESMOPRESSIN ACETATE","FERRING","Manufacturing (CMC)","Approval"
"09/04/2013","VIBRAMYCINNDA   #050006","SUPPL-85","DOXYCYCLINE","PFIZER","Labeling","Approval"
"09/04/2013","VIBRAMYCINNDA   #050007","SUPPL-26","DOXYCYCLINE HYCLATE","PFIZER","Labeling","Approval"
"09/04/2013","VIBRAMYCINNDA   #050480","SUPPL-51","DOXYCYCLINE CALCIUM","PFIZER","Labeling","Approval"
"09/04/2013","VIBRA-TABSNDA   #050533","SUPPL-41","DOXYCYCLINE HYCLATE","PFIZER","Labeling","Approval"
"09/04/2013","PROGRAFNDA   #050708","SUPPL-43","TACROLIMUS","ASTELLAS","Labeling","Approval"
"09/04/2013","PROGRAFNDA   #050709","SUPPL-36","TACROLIMUS","ASTELLAS","Labeling","Approval"
"09/04/2013","ZOLPIDEM TARTRATEANDA  #076410","SUPPL-13","ZOLPIDEM TARTRATE","TEVA","Labeling","Approval"
"09/04/2013","CHILDREN'S FEXOFENADINE HYDROCHLORIDE ALLERGYANDA  #076447","SUPPL-17","FEXOFENADINE HYDROCHLORIDE","TEVA","Manufacturing (CMC)","Approval"
"09/04/2013","CHILDREN'S FEXOFENADINE HYDROCHLORIDE HIVESANDA  #076447","SUPPL-17","FEXOFENADINE HYDROCHLORIDE","TEVA","Manufacturing (CMC)","Approval"
"09/04/2013","FEXOFENADINE HYDROCHLORIDEANDA  #076447","SUPPL-17","FEXOFENADINE HYDROCHLORIDE","TEVA","Manufacturing (CMC)","Approval"
"09/04/2013","FEXOFENADINE HYDROCHLORIDE ALLERGYANDA  #076447","SUPPL-17","FEXOFENADINE HYDROCHLORIDE","TEVA","Manufacturing (CMC)","Approval"
"09/04/2013","FEXOFENADINE HYDROCHLORIDE HIVESANDA  #076447","SUPPL-17","FEXOFENADINE HYDROCHLORIDE","TEVA","Manufacturing (CMC)","Approval"
"09/04/2013","ZOLPIDEM TARTRATEANDA  #077322","SUPPL-12","ZOLPIDEM TARTRATE","SANDOZ INC","Labeling","Approval"
"09/04/2013","ZOLPIDEM TARTRATEANDA  #078616","SUPPL-7","ZOLPIDEM TARTRATE","VINTAGE","Labeling","Approval"
"09/04/2013","BUPRENORPHINE HYDROCHLORIDEANDA  #078633","SUPPL-5","BUPRENORPHINE HYDROCHLORIDE","HIKMA","REMS","Approval"
"09/04/2013","BUPRENORPHINE HYDROCHLORIDEANDA  #090360","SUPPL-6","BUPRENORPHINE HYDROCHLORIDE","BARR","REMS","Approval"
"09/04/2013","BUPRENORPHINE HYDROCHLORIDEANDA  #090622","SUPPL-7","BUPRENORPHINE HYDROCHLORIDE","ETHYPHARM","REMS","Approval"
"09/04/2013","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #091422","SUPPL-7","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"09/04/2013","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE ANDA  #203136","SUPPL-5","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","AMNEAL PHARMS","REMS","Approval"
"09/04/2013","ZUBSOLVNDA   #204242","SUPPL-2","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","OREXO US INC","REMS","Approval"
"09/05/2013","METOPIRONENDA   #012911","SUPPL-33","METYRAPONE","HRA PHARMA","Manufacturing (CMC)","Approval"
"09/05/2013","DEXTROSE 5% IN PLASTIC CONTAINERNDA   #016367","SUPPL-218","DEXTROSE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"09/05/2013","NORMOSOL-R IN PLASTIC CONTAINERNDA   #017586","SUPPL-127","MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"09/05/2013","DEXTROSE 5% AND SODIUM CHLORIDE 0.225% IN PLASTIC CONTAINERNDA   #017606","SUPPL-141","DEXTROSE; SODIUM CHLORIDE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"09/05/2013","NORMOSOL-R AND DEXTROSE 5% IN PLASTIC CONTAINERNDA   #017609","SUPPL-127","DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"09/05/2013","DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINERNDA   #017799","SUPPL-130","DEXTROSE; SODIUM CHLORIDE","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
"09/05/2013","STERILE WATER FOR INJECTION IN PLASTIC CONTAINERNDA   #018233","SUPPL-80","STERILE WATER FOR INJECTION","ICU MEDICAL INC","Manufacturing (CMC)","Approval"
