"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"07/01/2015","FUROSEMIDENDA   #018902","SUPPL-26","FUROSEMIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"07/01/2015","PRIFTINNDA   #021024","SUPPL-13","RIFAPENTINE","SANOFI AVENTIS US","Labeling","Approval"
"07/01/2015","VICTOZANDA   #022341","SUPPL-24","LIRAGLUTIDE RECOMBINANT","NOVO NORDISK INC","REMS","Approval"
"07/01/2015","MYCOBUTINNDA   #050689","SUPPL-22","RIFABUTIN","PHARMACIA AND UPJOHN","Labeling","Approval"
"07/01/2015","PROGRAFNDA   #050709","SUPPL-37","TACROLIMUS","ASTELLAS","Manufacturing (CMC)","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065136","SUPPL-16","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065136","SUPPL-17","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065136","SUPPL-18","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065144","SUPPL-15","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065144","SUPPL-16","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","CLARITHROMYCINANDA  #065144","SUPPL-17","CLARITHROMYCIN","SANDOZ","Labeling","Approval"
"07/01/2015","ATENOLOLANDA  #073457","SUPPL-35","ATENOLOL","MYLAN","Labeling","Approval"
"07/01/2015","SOTALOL HYDROCHLORIDEANDA  #076214","SUPPL-4","SOTALOL HYDROCHLORIDE","APOTEX","Labeling","Approval"
"07/01/2015","ZALEPLONANDA  #077239","SUPPL-1","ZALEPLON","TEVA PHARMS","Labeling","Approval"
"07/01/2015","PROPRANOLOL HYDROCHLORIDEANDA  #077760","SUPPL-8","PROPRANOLOL HYDROCHLORIDE","HIKMA FARMACEUTICA","Labeling","Approval"
"07/01/2015","MELOXICAMANDA  #077944","SUPPL-12","MELOXICAM","LUPIN PHARMS","Labeling","Approval"
"07/01/2015","PROLENSANDA   #203168","SUPPL-1","BROMFENAC SODIUM","BAUSCH AND LOMB","Manufacturing (CMC)","Approval"
"07/01/2015","KYNAMRONDA   #203568","SUPPL-6","MIPOMERSEN SODIUM","KASTLE THERAPS LLC","Manufacturing (CMC)","Approval"
"07/01/2015","AFINITOR DISPERZNDA   #203985","SUPPL-6","EVEROLIMUS","NOVARTIS PHARM","Manufacturing (CMC)","Approval"
"07/02/2015","GILENYANDA   #022527","SUPPL-16","FINGOLIMOD HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"07/02/2015","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040746","SUPPL-15","ACETAMINOPHEN; HYDROCODONE BITARTRATE","AMNEAL PHARMS NY","Labeling","Approval"
"07/02/2015","ZMAXNDA   #050797","SUPPL-19","AZITHROMYCIN","PF PRISM CV","Labeling","Approval"
"07/02/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #075817","SUPPL-30","CIPROFLOXACIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"07/02/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #075817","SUPPL-32","CIPROFLOXACIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"07/02/2015","PAMIDRONATE DISODIUMANDA  #076207","SUPPL-13","PAMIDRONATE DISODIUM","FRESENIUS KABI USA","Labeling","Approval"
"07/02/2015","SUMATRIPTAN SUCCINATEANDA  #076933","SUPPL-3","SUMATRIPTAN SUCCINATE","WATSON LABS","Labeling","Approval"
"07/02/2015","SUMATRIPTAN SUCCINATEANDA  #076933","SUPPL-8","SUMATRIPTAN SUCCINATE","WATSON LABS","Labeling","Approval"
"07/02/2015","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #077173","SUPPL-3","ONDANSETRON HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"07/02/2015","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #077173","SUPPL-5","ONDANSETRON HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"07/02/2015","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHENANDA  #077858","SUPPL-4","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","MYLAN","Labeling","Approval"
