"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/02/2015","OMEPRAZOLEANDA  #075576","SUPPL-11","OMEPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"01/02/2015","OMEPRAZOLEANDA  #075576","SUPPL-12","OMEPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"01/02/2015","OMEPRAZOLEANDA  #075576","SUPPL-14","OMEPRAZOLE","DR REDDYS LABS LTD","Labeling","Approval"
"01/02/2015","IRINOTECAN HYDROCHLORIDEANDA  #077915","SUPPL-6","IRINOTECAN HYDROCHLORIDE","HOSPIRA","Labeling","Approval"
"01/02/2015","IRINOTECAN HYDROCHLORIDEANDA  #078796","SUPPL-6","IRINOTECAN HYDROCHLORIDE","HOSPIRA","Labeling","Approval"
"01/02/2015","ZOLPIDEM TARTRATEANDA  #090107","SUPPL-4","ZOLPIDEM TARTRATE","SANDOZ","Labeling","Approval"
"01/02/2015","ZOLPIDEM TARTRATEANDA  #090107","SUPPL-5","ZOLPIDEM TARTRATE","SANDOZ","Labeling","Approval"
"01/02/2015","IRINOTECAN HYDROCHLORIDEANDA  #091032","SUPPL-3","IRINOTECAN HYDROCHLORIDE","HIKMA FARMACEUTICA","Labeling","Approval"
"01/02/2015","REMICADEBLA   #103772","SUPPL-5370","INFLIXIMAB","CENTOCOR INC","","Approval"
"01/02/2015","AMLODIPINE BESYLATE, VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #200435","SUPPL-1","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; VALSARTAN","TEVA PHARMS","Labeling","Approval"
"01/02/2015","AMLODIPINE BESYLATE, VALSARTAN AND HYDROCHLOROTHIAZIDEANDA  #200435","SUPPL-3","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; VALSARTAN","TEVA PHARMS","Labeling","Approval"
"01/02/2015","PANTOPRAZOLE SODIUMANDA  #200794","SUPPL-3","PANTOPRAZOLE SODIUM","SUN PHARM INDS LTD","Labeling","Approval"
"01/02/2015","PANTOPRAZOLE SODIUMANDA  #200794","SUPPL-4","PANTOPRAZOLE SODIUM","SUN PHARM INDS LTD","Labeling","Approval"
"01/02/2015","PANTOPRAZOLE SODIUMANDA  #202038","SUPPL-4","PANTOPRAZOLE SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"01/02/2015","TELMISARTAN AND AMLODIPINEANDA  #202516","SUPPL-1","AMLODIPINE BESYLATE; TELMISARTAN","MYLAN","Labeling","Approval"
"01/02/2015","ZOLEDRONIC ACIDANDA  #202930","SUPPL-1","ZOLEDRONIC ACID","GLAND PHARMA LTD","Labeling","Approval"
"01/02/2015","ZOLEDRONIC ACIDANDA  #202930","SUPPL-2","ZOLEDRONIC ACID","GLAND PHARMA LTD","Labeling","Approval"
"01/02/2015","ZOLEDRONIC ACIDANDA  #202930","SUPPL-3","ZOLEDRONIC ACID","GLAND PHARMA LTD","Labeling","Approval"
"01/02/2015","VAZCULEPNDA   #204300","SUPPL-1","PHENYLEPHRINE HYDROCHLORIDE","AVADEL LEGACY","Manufacturing (CMC)","Approval"
"01/05/2015","PONSTELNDA   #015034","SUPPL-43","MEFENAMIC ACID","SHIONOGI INC","Manufacturing (CMC)","Approval"
"01/05/2015","HEPARIN SODIUMNDA   #017037","SUPPL-173","HEPARIN SODIUM","HIKMA","Manufacturing (CMC)","Approval"
"01/05/2015","GLEOSTINENDA   #017588","SUPPL-41","LOMUSTINE","CORDEN PHARMA","Manufacturing (CMC)","Approval"
"01/05/2015","TECHNETIUM TC 99M GENERATORNDA   #017693","SUPPL-27","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"01/05/2015","LITHOBIDNDA   #018027","SUPPL-57","LITHIUM CARBONATE","ANI PHARMS INC","Manufacturing (CMC)","Approval"
"01/05/2015","ACETAMINOPHENNDA   #018337","SUPPL-33","ACETAMINOPHEN","TARO PHARM INDS LTD","Manufacturing (CMC)","Approval"
"01/05/2015","INFANTS' FEVERALLNDA   #018337","SUPPL-33","ACETAMINOPHEN","TARO PHARM INDS LTD","Manufacturing (CMC)","Approval"
"01/05/2015","DRAXIMAGE DTPANDA   #018511","SUPPL-26","TECHNETIUM TC-99M PENTETATE KIT","JUBILANT DRAXIMAGE","Manufacturing (CMC)","Approval"
"01/05/2015","NICORETTENDA   #018612","SUPPL-75","NICOTINE POLACRILEX","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"01/05/2015","NICORETTE (MINT)NDA   #018612","SUPPL-75","NICOTINE POLACRILEX","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"01/05/2015","PRALIDOXIME CHLORIDENDA   #018986","SUPPL-45","PRALIDOXIME CHLORIDE","MERIDIAN MEDCL TECHN","Manufacturing (CMC)","Approval"
"01/05/2015","ATROVENTNDA   #020393","SUPPL-13","IPRATROPIUM BROMIDE","BOEHRINGER INGELHEIM","Manufacturing (CMC)","Approval"
"01/05/2015","TARKANDA   #020591","SUPPL-24","TRANDOLAPRIL; VERAPAMIL HYDROCHLORIDE","ABBVIE","Manufacturing (CMC)","Approval"
"01/05/2015","COLAZALNDA   #020610","SUPPL-20","BALSALAZIDE DISODIUM","VALEANT PHARMS INTL","Manufacturing (CMC)","Approval"
"01/05/2015","CREONBLA   #020725","SUPPL-21","PANCRELIPASE (AMYLASE;LIPASE;PROTEASE)","ABBVIE","","Approval"
"01/05/2015","AVAPRONDA   #020757","SUPPL-65","IRBESARTAN","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"01/05/2015","XELODANDA   #020896","SUPPL-35","CAPECITABINE","HOFFMANN LA ROCHE","Manufacturing (CMC)","Approval"
"01/05/2015","ZOMETANDA   #021223","SUPPL-31","ZOLEDRONIC ACID","NOVARTIS","Labeling","Approval"
"01/05/2015","ADVIL PMNDA   #021394","SUPPL-19","DIPHENHYDRAMINE CITRATE; IBUPROFEN","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"01/05/2015","FEMCON FENDA   #021490","SUPPL-14","ETHINYL ESTRADIOL; NORETHINDRONE","APIL","Manufacturing (CMC)","Approval"
"01/05/2015","VENTAVISNDA   #021779","SUPPL-16","ILOPROST","ACTELION PHARMS LTD","Manufacturing (CMC)","Approval"
"01/05/2015","JANUMETNDA   #022044","SUPPL-32","METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Manufacturing (CMC)","Approval"
"01/05/2015","ATRALINNDA   #022070","SUPPL-4","TRETINOIN","DOW PHARM","Manufacturing (CMC)","Approval"
"01/05/2015","XYZALNDA   #022157","SUPPL-10","LEVOCETIRIZINE DIHYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"01/05/2015","ORAVERSENDA   #022159","SUPPL-8","PHENTOLAMINE MESYLATE","SEPTODONT HOLDING","Manufacturing (CMC)","Approval"
