"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"03/01/2013","SPORANOXNDA   #020083","SUPPL-51","ITRACONAZOLE","JANSSEN PHARMS","Manufacturing (CMC)","Approval"
"03/01/2013","MEPRONNDA   #020500","SUPPL-14","ATOVAQUONE","GLAXOSMITHKLINE LLC","Labeling","Approval"
"03/01/2013","MIRAPEXNDA   #020667","SUPPL-29","PRAMIPEXOLE DIHYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"03/01/2013","GEODONNDA   #020825","SUPPL-46","ZIPRASIDONE HYDROCHLORIDE","PFIZER","Labeling","Approval"
"03/01/2013","GEODONNDA   #020919","SUPPL-30","ZIPRASIDONE MESYLATE","PFIZER","Labeling","Approval"
"03/01/2013","SOMAVERTBLA   #021106","SUPPL-39","PEGVISOMANT","PHARMACIA","","Approval"
"03/01/2013","VFENDNDA   #021266","SUPPL-36","VORICONAZOLE","PF PRISM CV","Manufacturing (CMC)","Approval"
"03/01/2013","GEODONNDA   #021483","SUPPL-9","ZIPRASIDONE HYDROCHLORIDE","PFIZER INC","Labeling","Approval"
"03/01/2013","FEMCON FENDA   #021490","SUPPL-12","ETHINYL ESTRADIOL; NORETHINDRONE","APIL","Manufacturing (CMC)","Approval"
"03/01/2013","VEREGENNDA   #021902","SUPPL-26","SINECATECHINS","FOUGERA PHARMS INC","Manufacturing (CMC)","Approval"
"03/01/2013","XARELTONDA   #022406","SUPPL-4","RIVAROXABAN","JANSSEN PHARMS","Efficacy","Approval"
"03/01/2013","MIRAPEX ERNDA   #022421","SUPPL-7","PRAMIPEXOLE DIHYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"03/01/2013","LO LOESTRIN FENDA   #022501","SUPPL-4","ETHINYL ESTRADIOL","APIL","Manufacturing (CMC)","Approval"
"03/01/2013","LO LOESTRIN FENDA   #022501","SUPPL-4","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Manufacturing (CMC)","Approval"
"03/01/2013","LO LOESTRIN FENDA   #022501","SUPPL-4","FERROUS FUMARATE","APIL","Manufacturing (CMC)","Approval"
"03/01/2013","LISINOPRILANDA  #076071","SUPPL-20","LISINOPRIL","MYLAN","Labeling","Approval"
"03/01/2013","LISINOPRILANDA  #076071","SUPPL-21","LISINOPRIL","MYLAN","Labeling","Approval"
"03/01/2013","LISINOPRILANDA  #076071","SUPPL-23","LISINOPRIL","MYLAN","Labeling","Approval"
"03/01/2013","TRAVOPROSTANDA  #091340","ORIG-1","TRAVOPROST","PAR PHARM","","Approval"
"03/01/2013","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #201682","ORIG-1","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","IPCA LABS LTD","","Approval"
"03/01/2013","ONFINDA   #202067","SUPPL-1","CLOBAZAM","LUNDBECK PHARMS LLC","Manufacturing (CMC)","Approval"
"03/04/2013","TECHNETIUM TC 99M ALBUMIN AGGREGATED KITBLA   #017881","SUPPL-22","TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT","DRAXIMAGE","","Approval"
"03/04/2013","CARAFATENDA   #018333","SUPPL-34","SUCRALFATE","ALLERGAN","Labeling","Approval"
"03/04/2013","CARAFATENDA   #019183","SUPPL-16","SUCRALFATE","ALLERGAN","Labeling","Approval"
"03/04/2013","INOMAXNDA   #020845","SUPPL-14","NITRIC OXIDE","MALLINCKRODT HOSP","Labeling","Approval"
"03/04/2013","ZIANANDA   #050802","SUPPL-12","CLINDAMYCIN PHOSPHATE; TRETINOIN","MEDICIS","Manufacturing (CMC)","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #090018","ORIG-1","ZOLEDRONIC ACID","SUN PHARMA GLOBAL","","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #091170","ORIG-1","ZOLEDRONIC ACID","BRECKENRIDGE","","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #091186","ORIG-1","ZOLEDRONIC ACID","DR REDDYS LABS LTD","","Approval"
"03/04/2013","HYDRALAZINE HYDROCHLORIDEANDA  #091679","ORIG-1","HYDRALAZINE HYDROCHLORIDE","ACTAVIS GRP PTC","","Approval"
"03/04/2013","ERBITUXBLA   #125084","SUPPL-242","CETUXIMAB","IMCLONE","","Approval"
"03/04/2013","WARFARIN SODIUMANDA  #202202","ORIG-1","WARFARIN SODIUM","AMNEAL PHARMS","","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #202472","ORIG-1","ZOLEDRONIC ACID","ACTAVIS INC","","Approval"
"03/04/2013","MYRBETRIQNDA   #202611","SUPPL-1","MIRABEGRON","APGDI","Manufacturing (CMC)","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #202650","ORIG-1","ZOLEDRONIC ACID","MYLAN LABS LTD","","Approval"
"03/04/2013","ZOLEDRONIC ACIDANDA  #202746","ORIG-1","ZOLEDRONIC ACID","SUN PHARMA GLOBAL","","Approval"
"03/04/2013","DESVENLAFAXINENDA   #204150","ORIG-1","DESVENLAFAXINE","ALEMBIC PHARMS LTD","Type 5 - New Formulation or New Manufacturer","Approval"
"03/05/2013","AGGRASTATNDA   #020913","SUPPL-16","TIROFIBAN HYDROCHLORIDE","MEDICURE","Manufacturing (CMC)","Approval"
"03/05/2013","LEXIVANDA   #021548","SUPPL-32","FOSAMPRENAVIR CALCIUM","VIIV HLTHCARE","Manufacturing (CMC)","Approval"
"03/05/2013","FIRMAGONNDA   #022201","SUPPL-2","DEGARELIX ACETATE","FERRING","Labeling","Approval"
"03/05/2013","ORAVIGNDA   #022404","SUPPL-3","MICONAZOLE","FORTOVIA","Labeling","Approval"
"03/05/2013","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #078245","SUPPL-5","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","LUPIN LTD","Labeling","Approval"
"03/05/2013","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #078245","SUPPL-14","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","LUPIN LTD","Labeling","Approval"
"03/06/2013","DILANTIN-125NDA   #008762","SUPPL-47","PHENYTOIN","PARKE DAVIS","Labeling","Approval"
"03/06/2013","DILANTIN-30NDA   #008762","SUPPL-47","PHENYTOIN","PARKE DAVIS","Labeling","Approval"
"03/06/2013","DILANTINNDA   #010151","SUPPL-37","PHENYTOIN SODIUM","PARKE DAVIS","Labeling","Approval"
"03/06/2013","TEGRETOLNDA   #016608","SUPPL-105","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"03/06/2013","SILVADENENDA   #017381","SUPPL-50","SILVER SULFADIAZINE","KING PHARMS LLC","Labeling","Approval"
"03/06/2013","TEGRETOLNDA   #018281","SUPPL-53","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"03/06/2013","TEGRETOLNDA   #018927","SUPPL-46","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"03/06/2013","LIORESALNDA   #020075","SUPPL-26","BACLOFEN","SAOL THERAPS RES LTD","Manufacturing (CMC)","Approval"
"03/06/2013","TEGRETOL-XRNDA   #020234","SUPPL-38","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
