"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"04/01/2013","PEPCID ACNDA   #020325","SUPPL-25","FAMOTIDINE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"04/01/2013","NIMBEXNDA   #020551","SUPPL-23","CISATRACURIUM BESYLATE","ABBVIE","Manufacturing (CMC)","Approval"
"04/01/2013","NIMBEX PRESERVATIVE FREENDA   #020551","SUPPL-23","CISATRACURIUM BESYLATE","ABBVIE","Manufacturing (CMC)","Approval"
"04/01/2013","PEPCID ACNDA   #020801","SUPPL-16","FAMOTIDINE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"04/01/2013","PEPCID COMPLETENDA   #020958","SUPPL-17","CALCIUM CARBONATE; FAMOTIDINE; MAGNESIUM HYDROXIDE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"04/01/2013","CUTIVATENDA   #021152","SUPPL-7","FLUTICASONE PROPIONATE","FOUGERA PHARMS","Manufacturing (CMC)","Approval"
"04/01/2013","VELCADENDA   #021602","SUPPL-33","BORTEZOMIB","MILLENNIUM PHARMS","Manufacturing (CMC)","Approval"
"04/01/2013","NAPROXEN SODIUMNDA   #021920","SUPPL-18","NAPROXEN SODIUM","BIONPHARMA INC","Labeling","Approval"
"04/02/2013","LAC-HYDRINNDA   #019155","SUPPL-30","AMMONIUM LACTATE","SUN PHARM INDS INC","Manufacturing (CMC)","Approval"
"04/02/2013","XENICALNDA   #020766","SUPPL-32","ORLISTAT","CHEPLAPHARM","Manufacturing (CMC)","Approval"
"04/02/2013","ORFADINNDA   #021232","SUPPL-11","NITISINONE","SWEDISH ORPHAN","Manufacturing (CMC)","Approval"
"04/02/2013","VIREADNDA   #021356","SUPPL-47","TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"04/02/2013","EMTRIVANDA   #021500","SUPPL-21","EMTRICITABINE","GILEAD","Labeling","Approval"
"04/02/2013","EMTRIVANDA   #021896","SUPPL-18","EMTRICITABINE","GILEAD","Labeling","Approval"
"04/02/2013","VERDESONDA   #021978","SUPPL-10","DESONIDE","ALMIRALL","Labeling","Approval"
"04/02/2013","SUPPRELIN LANDA   #022058","SUPPL-11","HISTRELIN ACETATE","ENDO PHARM","Labeling","Approval"
"04/02/2013","VIREADNDA   #022577","SUPPL-4","TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Labeling","Approval"
"04/02/2013","CYCLOBENZAPRINE HYDROCHLORIDEANDA  #074421","SUPPL-32","CYCLOBENZAPRINE HYDROCHLORIDE","PLIVA","Manufacturing (CMC)","Approval"
"04/02/2013","LOSARTAN POTASSIUMANDA  #090467","SUPPL-10","LOSARTAN POTASSIUM","TORRENT PHARMS","Labeling","Approval"
"04/02/2013","AZITHROMYCINANDA  #090923","ORIG-1","AZITHROMYCIN","SUN PHARM INDS LTD","","Approval"
"04/03/2013","METASTRONNDA   #020134","SUPPL-10","STRONTIUM CHLORIDE SR-89","Q BIOMED","Manufacturing (CMC)","Approval"
"04/03/2013","ENABLEXNDA   #021513","SUPPL-11","DARIFENACIN HYDROBROMIDE","APIL","Manufacturing (CMC)","Approval"
"04/03/2013","ELIGARDNDA   #021731","SUPPL-22","LEUPROLIDE ACETATE","TOLMAR THERAP","Manufacturing (CMC)","Approval"
"04/03/2013","COARTEMNDA   #022268","SUPPL-5","ARTEMETHER; LUMEFANTRINE","NOVARTIS","Manufacturing (CMC)","Approval"
