"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"05/01/2015","ALDACTONENDA   #012151","SUPPL-73","SPIRONOLACTONE","GD SEARLE LLC","Manufacturing (CMC)","Approval"
"05/01/2015","ORTHO CYCLEN-21NDA   #019653","SUPPL-56","ETHINYL ESTRADIOL; NORGESTIMATE","JANSSEN PHARMS","Labeling","Approval"
"05/01/2015","ORTHO CYCLEN-28NDA   #019653","SUPPL-56","ETHINYL ESTRADIOL; NORGESTIMATE","JANSSEN PHARMS","Labeling","Approval"
"05/01/2015","ORTHO TRI-CYCLENNDA   #019697","SUPPL-52","ETHINYL ESTRADIOL; NORGESTIMATE","JANSSEN PHARMS","Labeling","Approval"
"05/01/2015","ORTHO TRI-CYCLEN 21NDA   #021690","SUPPL-1","ETHINYL ESTRADIOL; NORGESTIMATE","ORTHO MCNEIL PHARM","Labeling","Approval"
"05/01/2015","ORTHO TRI-CYCLEN 28NDA   #021690","SUPPL-1","ETHINYL ESTRADIOL; NORGESTIMATE","ORTHO MCNEIL PHARM","Labeling","Approval"
"05/01/2015","GILENYANDA   #022527","SUPPL-13","FINGOLIMOD HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"05/01/2015","CEFUROXIME AND DEXTROSE IN DUPLEX CONTAINERNDA   #050780","SUPPL-19","CEFUROXIME SODIUM","B BRAUN","Labeling","Approval"
"05/01/2015","AMPICILLIN AND SULBACTAMANDA  #065176","SUPPL-10","AMPICILLIN SODIUM; SULBACTAM SODIUM","HANFORD GC","Labeling","Approval"
"05/01/2015","IBUPROFENANDA  #075010","SUPPL-9","IBUPROFEN","LNK","Labeling","Approval"
"05/01/2015","ENALAPRIL MALEATEANDA  #075178","SUPPL-5","ENALAPRIL MALEATE","NOSTRUM LABS INC","Labeling","Approval"
"05/01/2015","ENALAPRIL MALEATEANDA  #075178","SUPPL-10","ENALAPRIL MALEATE","NOSTRUM LABS INC","Labeling","Approval"
"05/01/2015","ENALAPRIL MALEATEANDA  #075178","SUPPL-11","ENALAPRIL MALEATE","NOSTRUM LABS INC","Labeling","Approval"
"05/01/2015","BENAZEPRIL HYDROCHLORIDEANDA  #077128","SUPPL-10","BENAZEPRIL HYDROCHLORIDE","COREPHARMA","Labeling","Approval"
"05/01/2015","BENAZEPRIL HYDROCHLORIDEANDA  #077128","SUPPL-11","BENAZEPRIL HYDROCHLORIDE","COREPHARMA","Labeling","Approval"
"05/01/2015","QUETIAPINE FUMARATEANDA  #077380","SUPPL-2","QUETIAPINE FUMARATE","DR REDDYS LABS LTD","Labeling","Approval"
"05/01/2015","QUETIAPINE FUMARATEANDA  #077380","SUPPL-3","QUETIAPINE FUMARATE","DR REDDYS LABS LTD","Labeling","Approval"
