"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"03/01/2015","AMPICILLIN AND SULBACTAMANDA  #065240","SUPPL-12","AMPICILLIN SODIUM; SULBACTAM SODIUM","SANDOZ","Labeling","Approval"
"03/01/2015","AMPICILLIN AND SULBACTAMANDA  #065240","SUPPL-13","AMPICILLIN SODIUM; SULBACTAM SODIUM","SANDOZ","Labeling","Approval"
"03/02/2015","VUMONNDA   #020119","SUPPL-13","TENIPOSIDE","HQ SPECLT PHARMA","Labeling","Approval"
"03/02/2015","XELODANDA   #020896","SUPPL-36","CAPECITABINE","HOFFMANN LA ROCHE","Labeling","Approval"
"03/02/2015","CLARITHROMYCINANDA  #065145","SUPPL-31","CLARITHROMYCIN","ACTAVIS LABS FL INC","Labeling","Approval"
"03/02/2015","CLARITHROMYCINANDA  #065145","SUPPL-33","CLARITHROMYCIN","ACTAVIS LABS FL INC","Labeling","Approval"
"03/02/2015","CLARITHROMYCINANDA  #065145","SUPPL-34","CLARITHROMYCIN","ACTAVIS LABS FL INC","Labeling","Approval"
"03/02/2015","SORINEANDA  #075500","SUPPL-14","SOTALOL HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"03/02/2015","SORINEANDA  #075500","SUPPL-15","SOTALOL HYDROCHLORIDE","UPSHER SMITH LABS","Labeling","Approval"
"03/02/2015","DEXTROAMPHETAMINE SULFATEANDA  #076137","SUPPL-14","DEXTROAMPHETAMINE SULFATE","MAYNE PHARMA","Labeling","Approval"
"03/02/2015","DEXTROAMPHETAMINE SULFATEANDA  #076353","SUPPL-7","DEXTROAMPHETAMINE SULFATE","SPECGX LLC","Labeling","Approval"
"03/02/2015","DEXTROAMPHETAMINE SULFATEANDA  #076353","SUPPL-8","DEXTROAMPHETAMINE SULFATE","SPECGX LLC","Labeling","Approval"
"03/02/2015","MOMETASONE FUROATEANDA  #076788","SUPPL-7","MOMETASONE FUROATE","TARO","Labeling","Approval"
"03/02/2015","ONDANSETRON HYDROCHLORIDEANDA  #076960","SUPPL-4","ONDANSETRON HYDROCHLORIDE","HIKMA","Labeling","Approval"
"03/02/2015","RIBAVIRINANDA  #077224","SUPPL-13","RIBAVIRIN","ZYDUS PHARMS USA","Labeling","Approval"
"03/02/2015","RIBAVIRINANDA  #077224","SUPPL-14","RIBAVIRIN","ZYDUS PHARMS USA","Labeling","Approval"
"03/02/2015","MELOXICAMANDA  #077927","SUPPL-17","MELOXICAM","UNICHEM","Labeling","Approval"
"03/02/2015","NAPROXEN SODIUMANDA  #078314","SUPPL-5","NAPROXEN SODIUM","GLENMARK PHARMS LTD","Labeling","Approval"
"03/02/2015","SILDENAFIL CITRATEANDA  #078380","SUPPL-1","SILDENAFIL CITRATE","TEVA PHARMS","Labeling","Approval"
"03/02/2015","MOEXIPRIL HYDROCHLORIDEANDA  #078454","SUPPL-2","MOEXIPRIL HYDROCHLORIDE","APOTEX INC","Labeling","Approval"
"03/02/2015","IRBESARTAN AND HYDROCHLOROTHIAZIDEANDA  #090351","SUPPL-2","HYDROCHLOROTHIAZIDE; IRBESARTAN","HIKMA","Labeling","Approval"
"03/02/2015","MOEXIPRIL HYDROCHLORIDEANDA  #090416","SUPPL-2","MOEXIPRIL HYDROCHLORIDE","GLENMARK GENERICS","Labeling","Approval"
"03/02/2015","MOEXIPRIL HYDROCHLORIDEANDA  #090416","SUPPL-3","MOEXIPRIL HYDROCHLORIDE","GLENMARK GENERICS","Labeling","Approval"
"03/02/2015","OMEPRAZOLEANDA  #091352","SUPPL-8","OMEPRAZOLE","ZYDUS PHARMS USA INC","Labeling","Approval"
"03/02/2015","LANSOPRAZOLEANDA  #091509","SUPPL-6","LANSOPRAZOLE","SUN PHARM","Labeling","Approval"
"03/02/2015","MINOCYCLINE HYDROCHLORIDEANDA  #202261","SUPPL-3","MINOCYCLINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","Labeling","Approval"
"03/02/2015","OLANZAPINEANDA  #202937","ORIG-1","OLANZAPINE","ORCHID HLTHCARE","","Approval"
"03/02/2015","TELMISARTANANDA  #203171","SUPPL-1","TELMISARTAN","TORRENT","Labeling","Approval"
"03/02/2015","TELMISARTANANDA  #203171","SUPPL-2","TELMISARTAN","TORRENT","Labeling","Approval"
"03/02/2015","BREO ELLIPTANDA   #204275","SUPPL-2","FLUTICASONE FUROATE; VILANTEROL TRIFENATATE","GLAXO GRP LTD","Labeling","Approval"
"03/03/2015","XYLOCAINENDA   #006488","SUPPL-89","LIDOCAINE HYDROCHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"03/03/2015","XYLOCAINE W/ EPINEPHRINENDA   #006488","SUPPL-89","EPINEPHRINE; LIDOCAINE HYDROCHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"03/03/2015","CISPLATINNDA   #018057","SUPPL-84","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"03/03/2015","PLATINOLNDA   #018057","SUPPL-84","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"03/03/2015","PLATINOL-AQNDA   #018057","SUPPL-84","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"03/03/2015","IOSATNDA   #018664","SUPPL-15","POTASSIUM IODIDE","ANBEX","Manufacturing (CMC)","Approval"
"03/03/2015","HUMULIN NBLA   #018781","SUPPL-155","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"03/03/2015","HEPARIN SODIUM 1,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 2,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"03/03/2015","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-67","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
