"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"06/02/2014","METHADOSENDA   #017116","SUPPL-26","METHADONE HYDROCHLORIDE","SPECGX LLC","Manufacturing (CMC)","Approval"
"06/02/2014","MS CONTINNDA   #019516","SUPPL-40","MORPHINE SULFATE","PURDUE PHARMA LP","Manufacturing (CMC)","Approval"
"06/02/2014","REYATAZNDA   #021567","SUPPL-35","ATAZANAVIR SULFATE","BRISTOL MYERS SQUIBB","Efficacy","Approval"
"06/02/2014","CITALOPRAM HYDROBROMIDEANDA  #077043","SUPPL-9","CITALOPRAM HYDROBROMIDE","HIKMA","Labeling","Approval"
"06/02/2014","SERTRALINE HYDROCHLORIDEANDA  #078626","SUPPL-5","SERTRALINE HYDROCHLORIDE","MYLAN PHARMS INC","Labeling","Approval"
"06/02/2014","CEFPODOXIME PROXETILANDA  #090031","SUPPL-5","CEFPODOXIME PROXETIL","SANDOZ","Labeling","Approval"
"06/02/2014","MEFENAMIC ACIDANDA  #091608","ORIG-1","MEFENAMIC ACID","BELCHER","","Approval"
"06/02/2014","OXYCODONE HYDROCHLORIDENDA   #200534","SUPPL-4","OXYCODONE HYDROCHLORIDE","GENUS LIFESCIENCES","Manufacturing (CMC)","Approval"
"06/02/2014","OXYCODONE HYDROCHLORIDENDA   #201194","SUPPL-1","OXYCODONE HYDROCHLORIDE","VISTAPHARM","Manufacturing (CMC)","Approval"
"06/02/2014","DYMISTANDA   #202236","SUPPL-5","AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"06/02/2014","DIVALPROEX SODIUMANDA  #202419","ORIG-1","DIVALPROEX SODIUM","AUROBINDO PHARMA LTD","","Approval"
"06/02/2014","KYPROLISNDA   #202714","SUPPL-4","CARFILZOMIB","ONYX THERAP","Manufacturing (CMC)","Approval"
"06/02/2014","REYATAZNDA   #206352","ORIG-1","ATAZANAVIR SULFATE","BRISTOL MYERS SQUIBB","Type 3 - New Dosage Form","Approval"
"06/03/2014","VISTARILNDA   #011459","SUPPL-48","HYDROXYZINE PAMOATE","PFIZER","Labeling","Approval"
"06/03/2014","VISTARILNDA   #011795","SUPPL-25","HYDROXYZINE PAMOATE","PFIZER","Labeling","Approval"
"06/03/2014","CORTENEMANDA   #016199","SUPPL-36","HYDROCORTISONE","ANI PHARMS","Manufacturing (CMC)","Approval"
"06/03/2014","K-TABNDA   #018279","SUPPL-32","POTASSIUM CHLORIDE","ABBVIE","Manufacturing (CMC)","Approval"
"06/03/2014","INCRELEXBLA   #021839","SUPPL-16","MECASERMIN RECOMBINANT","IPSEN INC","","Approval"
"06/03/2014","VOTRIENTNDA   #022465","SUPPL-18","PAZOPANIB HYDROCHLORIDE","NOVARTIS","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040010","SUPPL-8","HYDROXYZINE HYDROCHLORIDE","HI TECH PHARMA","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040391","SUPPL-7","HYDROXYZINE HYDROCHLORIDE","VINTAGE PHARMS","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040812","SUPPL-3","HYDROXYZINE HYDROCHLORIDE","INVAGEN PHARMS","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040840","SUPPL-6","HYDROXYZINE HYDROCHLORIDE","NORTHSTAR HLTHCARE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040841","SUPPL-6","HYDROXYZINE HYDROCHLORIDE","NORTHSTAR HLTHCARE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040842","SUPPL-6","HYDROXYZINE HYDROCHLORIDE","NORTHSTAR HLTHCARE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #040899","SUPPL-3","HYDROXYZINE HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #085778","SUPPL-52","HYDROXYZINE HYDROCHLORIDE","WATSON LABS","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #085779","SUPPL-94","HYDROXYZINE HYDROCHLORIDE","DR REDDYS","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #086880","SUPPL-38","HYDROXYZINE HYDROCHLORIDE","ANIMA","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087294","SUPPL-26","HYDROXYZINE HYDROCHLORIDE","WOCKHARDT BIO AG","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087408","SUPPL-22","HYDROXYZINE HYDROCHLORIDE","AM REGENT","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087602","SUPPL-30","HYDROXYZINE HYDROCHLORIDE","VINTAGE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087603","SUPPL-28","HYDROXYZINE HYDROCHLORIDE","VINTAGE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087604","SUPPL-28","HYDROXYZINE HYDROCHLORIDE","VINTAGE","Labeling","Approval"
"06/03/2014","HYDROXYZINE HYDROCHLORIDEANDA  #087862","SUPPL-15","HYDROXYZINE HYDROCHLORIDE","SUN PHARM INDUSTRIES","Labeling","Approval"
